0301e09a-7732-452a-8d9a-c16666ddc041
{"description":"Finish Ch1-Ch11","end":"20231108T033726Z","entry":"20231107T202554Z","modified":"20231108T033730Z","project":"Coding.Haskell.Allen","status":"deleted","uuid":"428086ea-5cfb-4e08-b749-ac4eaf80ca31"}
{"description":"Susskind-3 Ch-9","due":"20231127T210000Z","entry":"20231107T204939Z","modified":"20231111T065638Z","project":"Study.Physics.SR","status":"pending","uuid":"125af552-862c-4e0d-b07d-dd23f85bcff3"}
{"description":"Susskind-3 Ch-10","due":"20231129T210000Z","entry":"20231107T204939Z","modified":"20231111T065646Z","project":"Study.Physics.SR","status":"pending","uuid":"60a75f91-c071-4e69-8786-5ce9db86bdfb"}
{"description":"Susskind-3 Ch-11","due":"20231201T210000Z","entry":"20231107T204939Z","modified":"20231111T065649Z","project":"Study.Physics.SR","status":"pending","uuid":"36a07805-4c76-43f2-8ebd-0247dd054b78"}
{"description":"Axler Ch-3","due":"20231112T210000Z","entry":"20231107T205106Z","modified":"20231111T070026Z","project":"Study.Math.LA","status":"pending","uuid":"ec026f47-575c-4979-9f31-bba8e2d318fc"}
{"description":"Axler Ch-4","due":"20231114T210000Z","entry":"20231107T205106Z","modified":"20231111T070058Z","project":"Study.Math.LA","status":"pending","uuid":"1053aa8e-2f24-4d17-b86e-acdac75e20a8"}
{"description":"Axler Ch-5","due":"20231116T210000Z","entry":"20231107T205106Z","modified":"20231111T070101Z","project":"Study.Math.LA","status":"pending","uuid":"2c85d09e-cf82-4c71-b8d2-5819ff1f6c53"}
{"description":"Axler Ch-7","due":"20231118T210000Z","entry":"20231107T205106Z","modified":"20231111T070103Z","project":"Study.Math.LA","status":"pending","uuid":"da5ddb29-50c4-4ced-a538-b82ced34fb1b"}
{"description":"Axler Ch-8","due":"20231120T210000Z","entry":"20231107T205106Z","modified":"20231111T070106Z","project":"Study.Math.LA","status":"pending","uuid":"eee6f1b0-df9e-40c8-a512-f7a787549333"}
{"description":"Axler Ch-9","due":"20231122T210000Z","entry":"20231107T205106Z","modified":"20231111T070109Z","project":"Study.Math.LA","status":"pending","uuid":"09b32368-2d3b-4814-accd-814b6d34a829"}
{"description":"Axler Ch-10","due":"20231124T210000Z","entry":"20231107T205106Z","modified":"20231111T070112Z","project":"Study.Math.LA","status":"pending","uuid":"c8cab348-0415-4b0c-a0ea-c4507288cd6e"}
{"description":"Axler Ch-6","due":"20231118T210000Z","entry":"20231107T205106Z","modified":"20231111T070245Z","project":"Study.Math.LA","status":"pending","uuid":"ccae0ef8-f2a9-422f-8a4c-14bc56991ae1"}
{"description":"Axler Ch-7","due":"20231120T210000Z","entry":"20231107T205106Z","modified":"20231111T070247Z","project":"Study.Math.LA","status":"pending","uuid":"da5ddb29-50c4-4ced-a538-b82ced34fb1b"}
{"description":"Axler Ch-8","due":"20231122T210000Z","entry":"20231107T205106Z","modified":"20231111T070250Z","project":"Study.Math.LA","status":"pending","uuid":"eee6f1b0-df9e-40c8-a512-f7a787549333"}
{"description":"Axler Ch-9","due":"20231124T210000Z","entry":"20231107T205106Z","modified":"20231111T070252Z","project":"Study.Math.LA","status":"pending","uuid":"09b32368-2d3b-4814-accd-814b6d34a829"}
{"description":"Axler Ch-10","due":"20231126T210000Z","entry":"20231107T205106Z","modified":"20231111T070255Z","project":"Study.Math.LA","status":"pending","uuid":"c8cab348-0415-4b0c-a0ea-c4507288cd6e"}
{"description":"Axler Ch-2","due":"20231112T210000Z","entry":"20231107T205106Z","modified":"20231111T070404Z","project":"Study.Math.LA","status":"pending","uuid":"496eea8e-d08c-423b-bed4-ac712be6d3ec"}
{"description":"Axler Ch-3","due":"20231114T210000Z","entry":"20231107T205106Z","modified":"20231111T070407Z","project":"Study.Math.LA","status":"pending","uuid":"ec026f47-575c-4979-9f31-bba8e2d318fc"}
{"description":"Axler Ch-4","due":"20231116T210000Z","entry":"20231107T205106Z","modified":"20231111T070411Z","project":"Study.Math.LA","status":"pending","uuid":"1053aa8e-2f24-4d17-b86e-acdac75e20a8"}
{"description":"Axler Ch-5","due":"20231118T210000Z","entry":"20231107T205106Z","modified":"20231111T070414Z","project":"Study.Math.LA","status":"pending","uuid":"2c85d09e-cf82-4c71-b8d2-5819ff1f6c53"}
{"description":"Axler Ch-6","due":"20231120T210000Z","entry":"20231107T205106Z","modified":"20231111T070416Z","project":"Study.Math.LA","status":"pending","uuid":"ccae0ef8-f2a9-422f-8a4c-14bc56991ae1"}
{"description":"Axler Ch-7","due":"20231122T210000Z","entry":"20231107T205106Z","modified":"20231111T070418Z","project":"Study.Math.LA","status":"pending","uuid":"da5ddb29-50c4-4ced-a538-b82ced34fb1b"}
{"description":"Axler Ch-8","due":"20231124T210000Z","entry":"20231107T205106Z","modified":"20231111T070422Z","project":"Study.Math.LA","status":"pending","uuid":"eee6f1b0-df9e-40c8-a512-f7a787549333"}
{"description":"Axler Ch-9","due":"20231126T210000Z","entry":"20231107T205106Z","modified":"20231111T070424Z","project":"Study.Math.LA","status":"pending","uuid":"09b32368-2d3b-4814-accd-814b6d34a829"}
{"description":"Axler Ch-10","due":"20231128T210000Z","entry":"20231107T205106Z","modified":"20231111T070426Z","project":"Study.Math.LA","status":"pending","uuid":"c8cab348-0415-4b0c-a0ea-c4507288cd6e"}
{"description":"Ch-14","due":"20231111T210000Z","entry":"20231107T203100Z","modified":"20231111T071402Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"a9690a27-1ee1-4365-9f50-3fde1ba597ea"}
{"description":"Ch-15","end":"20231111T075031Z","entry":"20231107T203100Z","modified":"20231111T075031Z","project":"Coding.Haskell.Allen","status":"completed","uuid":"c63de939-5e6a-4fe1-bfdd-18643265da8c"}
{"description":"Ch-15","entry":"20231107T203100Z","modified":"20231107T203100Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"c63de939-5e6a-4fe1-bfdd-18643265da8c"}
{"description":"Ch-14","due":"20231111T210000Z","entry":"20231107T203100Z","modified":"20231111T050633Z","project":"Coding.Haskell","status":"pending","uuid":"a9690a27-1ee1-4365-9f50-3fde1ba597ea"}
{"description":"Axler Ch-10","due":"20231126T210000Z","entry":"20231107T205106Z","modified":"20231111T070255Z","project":"Study.Math.LA","status":"pending","uuid":"c8cab348-0415-4b0c-a0ea-c4507288cd6e"}
{"description":"Axler Ch-9","due":"20231124T210000Z","entry":"20231107T205106Z","modified":"20231111T070252Z","project":"Study.Math.LA","status":"pending","uuid":"09b32368-2d3b-4814-accd-814b6d34a829"}
{"description":"Axler Ch-8","due":"20231122T210000Z","entry":"20231107T205106Z","modified":"20231111T070250Z","project":"Study.Math.LA","status":"pending","uuid":"eee6f1b0-df9e-40c8-a512-f7a787549333"}
{"description":"Axler Ch-7","due":"20231120T210000Z","entry":"20231107T205106Z","modified":"20231111T070247Z","project":"Study.Math.LA","status":"pending","uuid":"da5ddb29-50c4-4ced-a538-b82ced34fb1b"}
{"description":"Axler Ch-6","due":"20231118T210000Z","entry":"20231107T205106Z","modified":"20231111T070245Z","project":"Study.Math.LA","status":"pending","uuid":"ccae0ef8-f2a9-422f-8a4c-14bc56991ae1"}
{"description":"Ch-14","due":"20231111T210000Z","entry":"20231111T075702Z","modified":"20231111T075702Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"03ef4cb7-d926-4d41-a287-3106748388f8"}
{"description":"Ch-14","due":"20231111T210000Z","end":"20231111T075818Z","entry":"20231107T203100Z","modified":"20231111T075818Z","project":"Coding.Haskell","status":"completed","uuid":"a9690a27-1ee1-4365-9f50-3fde1ba597ea"}
{"description":"Ch-15","due":"20231114T210000Z","entry":"20231111T075958Z","modified":"20231111T075958Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"397dca06-2bd7-4319-baf5-e348c22664da"}
{"description":"Ch-16","due":"20231115T210000Z","entry":"20231107T203100Z","modified":"20231111T080111Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"bf33fa30-03b6-466a-ba51-e4ab7ab7d2d1"}
{"description":"Ch-17","due":"20231116T210000Z","entry":"20231107T203100Z","modified":"20231111T080136Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"0453c208-6885-4d94-b7f7-62dc330040d9"}
{"description":"Ch-4","due":"20231115T210000Z","entry":"20231107T203404Z","modified":"20231111T080528Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"6990a969-3a25-4fa6-9f28-952824be62af"}
{"description":"Ch-5","due":"20231115T210000Z","entry":"20231107T203404Z","modified":"20231111T080528Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"0f49dce6-8b3c-44a4-ba3f-5ac25ec413fc"}
{"description":"Ch-6","due":"20231115T210000Z","entry":"20231107T203404Z","modified":"20231111T080528Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"1e4e9de6-5323-4aa4-a08a-205ff1f4f376"}
{"description":"Week 3","due":"20231116T210000Z","entry":"20231107T204244Z","modified":"20231111T080612Z","project":"Coding.Haskell.cis194","status":"pending","uuid":"522da78d-c0a1-4cc1-947c-d5fbd0b00447"}
{"description":"Ch-7","due":"20231116T210000Z","entry":"20231107T203404Z","modified":"20231111T080642Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"d374d1cc-3c10-43ee-9484-5b5322f52c1c"}
{"description":"Ch-8","due":"20231116T210000Z","entry":"20231107T203404Z","modified":"20231111T080642Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"6c1d131c-3595-45f0-b2b0-52dc6026bf71"}
{"description":"Ch-9","due":"20231116T210000Z","entry":"20231107T203404Z","modified":"20231111T080642Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"b780a2b4-b5eb-4d70-8849-b31366cd0990"}
{"description":"Ch-10","due":"20231116T210000Z","entry":"20231107T203404Z","modified":"20231111T080642Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"15ef1083-91c9-4b73-9145-4b0f79a70a0c"}
{"description":"Ch-16","due":"20231117T210000Z","entry":"20231107T203100Z","modified":"20231111T080722Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"bf33fa30-03b6-466a-ba51-e4ab7ab7d2d1"}
{"description":"Ch-16","due":"20231118T210000Z","entry":"20231107T203100Z","modified":"20231111T080809Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"bf33fa30-03b6-466a-ba51-e4ab7ab7d2d1"}
{"description":"Ch-16","due":"20231117T210000Z","entry":"20231107T203100Z","modified":"20231111T080821Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"bf33fa30-03b6-466a-ba51-e4ab7ab7d2d1"}
{"description":"Ch-17","due":"20231118T210000Z","entry":"20231107T203100Z","modified":"20231111T080829Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"0453c208-6885-4d94-b7f7-62dc330040d9"}
{"description":"Ch-18","due":"20231119T210000Z","entry":"20231107T203100Z","modified":"20231111T080920Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"1c146164-12b0-4d6e-b891-a7894c9ddca6"}
{"description":"Ch-12","due":"20231120T210000Z","entry":"20231107T203130Z","modified":"20231111T080958Z","project":"Coding.Haskell.Hutton","status":"pending","uuid":"0b0a8464-054f-4fa8-8162-ab4e4f979777"}
{"description":"Ch-13","due":"20231121T210000Z","entry":"20231107T203130Z","modified":"20231111T081014Z","project":"Coding.Haskell.Hutton","status":"pending","uuid":"10c99080-e629-4452-a808-038295a97537"}
{"description":"Ch-11","due":"20231122T210000Z","entry":"20231107T203404Z","modified":"20231111T081158Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"3c71a6ba-c34b-4513-9e69-059f5fe93604"}
{"description":"Ch-12","due":"20231122T210000Z","entry":"20231107T203404Z","modified":"20231111T081158Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"46974621-8310-4545-8245-b1f078c7603a"}
{"description":"Ch-13","due":"20231122T210000Z","entry":"20231107T203404Z","modified":"20231111T081158Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"5b76493f-1ac9-49fc-9c6b-ba77c9087776"}
{"description":"Week 4","due":"20231122T210000Z","entry":"20231107T204244Z","modified":"20231111T081218Z","project":"Coding.Haskell.cis194","status":"pending","uuid":"0b2c39a5-dc22-4f27-a2e5-c4af7bdd1897"}
{"description":"Week 5","due":"20231123T210000Z","entry":"20231107T204244Z","modified":"20231111T081227Z","project":"Coding.Haskell.cis194","status":"pending","uuid":"5094bac1-6435-4c8a-a233-75a07ee490fd"}
{"description":"Ch-14","due":"20231123T210000Z","entry":"20231107T203404Z","modified":"20231111T081308Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"fb51518a-53a6-4c9b-be2b-eb6d38e81be5"}
{"description":"Ch-15","due":"20231123T210000Z","entry":"20231107T203404Z","modified":"20231111T081308Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"3e698114-761b-42fa-b86c-41fb67a70b81"}
{"description":"Ch-16","due":"20231123T210000Z","entry":"20231107T203404Z","modified":"20231111T081308Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"db2c9001-aaee-499b-bc9d-0e3d23d05ecc"}
{"description":"Ch-14","due":"20231124T210000Z","entry":"20231107T203404Z","modified":"20231111T081349Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"fb51518a-53a6-4c9b-be2b-eb6d38e81be5"}
{"description":"Ch-15","due":"20231124T210000Z","entry":"20231107T203404Z","modified":"20231111T081349Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"3e698114-761b-42fa-b86c-41fb67a70b81"}
{"description":"Ch-16","due":"20231124T210000Z","entry":"20231107T203404Z","modified":"20231111T081349Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"db2c9001-aaee-499b-bc9d-0e3d23d05ecc"}
{"description":"Week 5","due":"20231124T210000Z","entry":"20231107T204244Z","modified":"20231111T081405Z","project":"Coding.Haskell.cis194","status":"pending","uuid":"5094bac1-6435-4c8a-a233-75a07ee490fd"}
{"description":"Week 4","due":"20231123T210000Z","entry":"20231107T204244Z","modified":"20231111T081409Z","project":"Coding.Haskell.cis194","status":"pending","uuid":"0b2c39a5-dc22-4f27-a2e5-c4af7bdd1897"}
{"description":"Ch-11","due":"20231123T210000Z","entry":"20231107T203404Z","modified":"20231111T081415Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"3c71a6ba-c34b-4513-9e69-059f5fe93604"}
{"description":"Ch-12","due":"20231123T210000Z","entry":"20231107T203404Z","modified":"20231111T081415Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"46974621-8310-4545-8245-b1f078c7603a"}
{"description":"Ch-13","due":"20231123T210000Z","entry":"20231107T203404Z","modified":"20231111T081415Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"5b76493f-1ac9-49fc-9c6b-ba77c9087776"}
{"description":"Ch-18","due":"20231122T210000Z","entry":"20231107T203100Z","modified":"20231111T081530Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"1c146164-12b0-4d6e-b891-a7894c9ddca6"}
{"description":"get everyone to git","due":"20231110T210000Z","end":"20231111T082351Z","entry":"20231107T210124Z","modified":"20231111T082351Z","priority":"H","project":"College.Certification.MERN","status":"completed","uuid":"e48300cf-5c32-4fde-a1ed-ab6bebc7b8cd"}
{"description":"Get Bus details 2023-12-26","end":"20231111T082353Z","entry":"20231107T210326Z","modified":"20231111T082353Z","project":"College.Misc","status":"completed","uuid":"e6bc14e0-254d-49a8-ba97-8c4e920aa7c7"}
{"description":"Get Bus details 2023-12-26","entry":"20231107T210326Z","modified":"20231107T210326Z","project":"College.Misc","status":"pending","uuid":"e6bc14e0-254d-49a8-ba97-8c4e920aa7c7"}
{"description":"C-f C-b in vim insert","entry":"20231111T101702Z","modified":"20231111T101702Z","project":"Coding.Ricing","status":"pending","uuid":"b927c36c-18c2-4af0-b01f-2acc95984d45"}
{"description":"C-f C-b in vim insert","end":"20231111T102157Z","entry":"20231111T101702Z","modified":"20231111T102157Z","project":"Coding.Ricing","status":"completed","uuid":"b927c36c-18c2-4af0-b01f-2acc95984d45"}
{"description":"figure out nvim-cmp tab and CR hurtinlfrun","entry":"20231111T103305Z","modified":"20231111T103305Z","project":"Coding.Ricing","status":"pending","uuid":"44a1df99-467a-479a-8e51-69f565dafa99"}
{"description":"Oracle JAVA Exam","due":"20231110T210000Z","end":"20231112T155214Z","entry":"20231107T205622Z","modified":"20231112T155214Z","project":"College.Certification.JAVA","status":"completed","uuid":"a367899a-e805-4e8e-a2a8-a124a8a0d839"}
{"description":"luasnips one file for each lang","entry":"20231113T101334Z","modified":"20231113T101334Z","project":"Coding.Ricing","status":"pending","uuid":"9bee7246-fd1c-4e95-bfb7-f61c524b5477"}
